,barcode,entry,species_consensus,groups_consensus,accession_number,usda_q_number,alt_accession_number,uiuc_id,minicores_ainsworth_2025,quantity,transplanted,date_transplant,project,project_id,labeled,survival_6wks,root_exudate_collect_6wks,incubation_start_6wks,incubation_end_6wks,soil_6wks,soil_dry_time_start_6wks,soil_dry_time_end_6wks,root_dry_time_start_6wks,root_dry_time_end_6wks,root_6wks,root_exudate_collect_15wks,incubation_start_15wks,incubation_end_15wks,soil_15wks,soil_dry_time_start_15wks,soil_dry_time_end_15wks,root_dry_time_start_15wks,root_dry_time_end_15wks,root_15wks,notes,week,flush,sample_type,flush_initial_volume,flush_replenish,flush_final_volume,soil_initial_mg,soil_24hrs_mg,soil_final_mg,root_initial_mg,root_final_mg
385,Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,SE China Msi,PMS-182,Q49102,,PMS-182,PMS-182,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:29:00,2025/06/03 10:42:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:08:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,flush_1,exudate,10,5,11.5,4.0039,1.0387,1.0318,0.0434,0.0167
386,Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,SE China Msi,PMS-182,Q49102,,PMS-182,PMS-182,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:29:00,2025/06/03 10:42:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:08:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,flush_2,exudate,10,,10.5,4.0039,1.0387,1.0318,0.0434,0.0167
387,Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,SE China Msi,PMS-182,Q49102,,PMS-182,PMS-182,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:29:00,2025/06/03 10:42:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:08:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,,soil,,,,4.0039,1.0387,1.0318,0.0434,0.0167
388,Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,SE China Msi,PMS-182,Q49102,,PMS-182,PMS-182,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:29:00,2025/06/03 10:42:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:08:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,,root,,,,4.0039,1.0387,1.0318,0.0434,0.0167
389,Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,SE China Msi,PMS-182,Q49102,,PMS-182,PMS-182,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:29:00,2025/06/03 10:42:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:08:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,flush_1,exudate,10,5,10,4.0192,0.8564,0.833,0.096,0.034
390,Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,SE China Msi,PMS-182,Q49102,,PMS-182,PMS-182,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:29:00,2025/06/03 10:42:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:08:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,flush_2,exudate,10,,9.6,4.0192,0.8564,0.833,0.096,0.034
391,Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,SE China Msi,PMS-182,Q49102,,PMS-182,PMS-182,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:29:00,2025/06/03 10:42:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:08:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,,soil,,,,4.0192,0.8564,0.833,0.096,0.034
392,Miscanthus sinensis  'PMS-182'-Accn:PMS-182-Q49102-Alt:,Miscanthus sinensis  'PMS-182',Miscanthus sinensis,SE China Msi,PMS-182,Q49102,,PMS-182,PMS-182,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:29:00,2025/06/03 10:42:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:08:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,,root,,,,4.0192,0.8564,0.833,0.096,0.034
393,Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,SE China Msi,PMS-397,Q45689,UI12-00139,PMS-397,PMS-397,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,0,,,,,,,,,,,,,,,,,,,,6wks,flush_1,exudate,,,,,,,,
394,Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,SE China Msi,PMS-397,Q45689,UI12-00139,PMS-397,PMS-397,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,0,,,,,,,,,,,,,,,,,,,,6wks,flush_2,exudate,,,,,,,,
395,Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,SE China Msi,PMS-397,Q45689,UI12-00139,PMS-397,PMS-397,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,0,,,,,,,,,,,,,,,,,,,,6wks,,soil,,,,,,,,
396,Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,SE China Msi,PMS-397,Q45689,UI12-00139,PMS-397,PMS-397,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,0,,,,,,,,,,,,,,,,,,,,6wks,,root,,,,,,,,
397,Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,SE China Msi,PMS-397,Q45689,UI12-00139,PMS-397,PMS-397,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,0,,,,,,,,,,,,,,,,,,,,15wks,flush_1,exudate,,,,,,,,
398,Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,SE China Msi,PMS-397,Q45689,UI12-00139,PMS-397,PMS-397,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,0,,,,,,,,,,,,,,,,,,,,15wks,flush_2,exudate,,,,,,,,
399,Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,SE China Msi,PMS-397,Q45689,UI12-00139,PMS-397,PMS-397,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,0,,,,,,,,,,,,,,,,,,,,15wks,,soil,,,,,,,,
400,Miscanthus sinensis  'PMS-397'-Accn:PMS-397-Q45689-Alt:UI12-00139,Miscanthus sinensis  'PMS-397',Miscanthus sinensis,SE China Msi,PMS-397,Q45689,UI12-00139,PMS-397,PMS-397,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,0,,,,,,,,,,,,,,,,,,,,15wks,,root,,,,,,,,
401,Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,Sichuan Msi,PMS-055,Q49142,,PMS-055,PMS-055,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_1,exudate,,,,,,,,
402,Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,Sichuan Msi,PMS-055,Q49142,,PMS-055,PMS-055,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_2,exudate,,,,,,,,
403,Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,Sichuan Msi,PMS-055,Q49142,,PMS-055,PMS-055,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,soil,,,,,,,,
404,Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,Sichuan Msi,PMS-055,Q49142,,PMS-055,PMS-055,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,root,,,,,,,,
405,Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,Sichuan Msi,PMS-055,Q49142,,PMS-055,PMS-055,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_1,exudate,,,,,,,,
406,Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,Sichuan Msi,PMS-055,Q49142,,PMS-055,PMS-055,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_2,exudate,,,,,,,,
407,Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,Sichuan Msi,PMS-055,Q49142,,PMS-055,PMS-055,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,soil,,,,,,,,
408,Miscanthus sinensis  'PMS-055'-Accn:PMS-055-Q49142-Alt:,Miscanthus sinensis  'PMS-055',Miscanthus sinensis,Sichuan Msi,PMS-055,Q49142,,PMS-055,PMS-055,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,root,,,,,,,,
409,Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,Sichuan Msi,PMS-475,Q49237,,PMS-475,PMS-475,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_1,exudate,,,,,,,,
410,Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,Sichuan Msi,PMS-475,Q49237,,PMS-475,PMS-475,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_2,exudate,,,,,,,,
411,Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,Sichuan Msi,PMS-475,Q49237,,PMS-475,PMS-475,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,soil,,,,,,,,
412,Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,Sichuan Msi,PMS-475,Q49237,,PMS-475,PMS-475,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,root,,,,,,,,
413,Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,Sichuan Msi,PMS-475,Q49237,,PMS-475,PMS-475,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_1,exudate,,,,,,,,
414,Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,Sichuan Msi,PMS-475,Q49237,,PMS-475,PMS-475,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_2,exudate,,,,,,,,
415,Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,Sichuan Msi,PMS-475,Q49237,,PMS-475,PMS-475,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,soil,,,,,,,,
416,Miscanthus sinensis  'PMS-475'-Accn:PMS-475-Q49237-Alt:,Miscanthus sinensis  'PMS-475',Miscanthus sinensis,Sichuan Msi,PMS-475,Q49237,,PMS-475,PMS-475,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,root,,,,,,,,
417,Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,Sichuan Msi,PMS-546,Q49239,,PMS-546,PMS-546,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 12:23:00,2025/06/03 10:54:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:13:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,flush_1,exudate,10,5,12.5,4.0003,0.9326,0.9317,0.032,0.0217
418,Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,Sichuan Msi,PMS-546,Q49239,,PMS-546,PMS-546,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 12:23:00,2025/06/03 10:54:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:13:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,flush_2,exudate,10,,9.5,4.0003,0.9326,0.9317,0.032,0.0217
419,Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,Sichuan Msi,PMS-546,Q49239,,PMS-546,PMS-546,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 12:23:00,2025/06/03 10:54:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:13:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,,soil,,,,4.0003,0.9326,0.9317,0.032,0.0217
420,Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,Sichuan Msi,PMS-546,Q49239,,PMS-546,PMS-546,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 12:23:00,2025/06/03 10:54:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:13:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,,root,,,,4.0003,0.9326,0.9317,0.032,0.0217
421,Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,Sichuan Msi,PMS-546,Q49239,,PMS-546,PMS-546,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 12:23:00,2025/06/03 10:54:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:13:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,flush_1,exudate,10,5,10.3,4.0174,0.9042,0.8743,0.0961,0.0283
422,Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,Sichuan Msi,PMS-546,Q49239,,PMS-546,PMS-546,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 12:23:00,2025/06/03 10:54:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:13:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,flush_2,exudate,10,,10.5,4.0174,0.9042,0.8743,0.0961,0.0283
423,Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,Sichuan Msi,PMS-546,Q49239,,PMS-546,PMS-546,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 12:23:00,2025/06/03 10:54:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:13:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,,soil,,,,4.0174,0.9042,0.8743,0.0961,0.0283
424,Miscanthus sinensis  'PMS-546'-Accn:PMS-546-Q49239-Alt:,Miscanthus sinensis  'PMS-546',Miscanthus sinensis,Sichuan Msi,PMS-546,Q49239,,PMS-546,PMS-546,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 12:23:00,2025/06/03 10:54:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:13:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,,root,,,,4.0174,0.9042,0.8743,0.0961,0.0283
425,Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-134,Q46041,UI12-00115,PMS-134,PMS-134,2,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,,,,,,,,,,,,,,,,,,,,6wks,flush_1,exudate,,,,,,,,
426,Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-134,Q46041,UI12-00115,PMS-134,PMS-134,2,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,,,,,,,,,,,,,,,,,,,,6wks,flush_2,exudate,,,,,,,,
427,Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-134,Q46041,UI12-00115,PMS-134,PMS-134,2,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,,,,,,,,,,,,,,,,,,,,6wks,,soil,,,,,,,,
428,Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-134,Q46041,UI12-00115,PMS-134,PMS-134,2,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,,,,,,,,,,,,,,,,,,,,6wks,,root,,,,,,,,
429,Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-134,Q46041,UI12-00115,PMS-134,PMS-134,2,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,,,,,,,,,,,,,,,,,,,,15wks,flush_1,exudate,,,,,,,,
430,Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-134,Q46041,UI12-00115,PMS-134,PMS-134,2,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,,,,,,,,,,,,,,,,,,,,15wks,flush_2,exudate,,,,,,,,
431,Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-134,Q46041,UI12-00115,PMS-134,PMS-134,2,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,,,,,,,,,,,,,,,,,,,,15wks,,soil,,,,,,,,
432,Miscanthus sinensis  'PMS-134'-Accn:PMS-134-Q46041-Alt:UI12-00115,Miscanthus sinensis  'PMS-134',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-134,Q46041,UI12-00115,PMS-134,PMS-134,2,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,,,,,,,,,,,,,,,,,,,,15wks,,root,,,,,,,,
433,Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-165,Q49346,,PMS-165,PMS-165,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:17:00,2025/06/03 10:46:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:22:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,flush_1,exudate,10,5,11.6,4.0053,0.9061,0.9004,0.033,0.0204
434,Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-165,Q49346,,PMS-165,PMS-165,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:17:00,2025/06/03 10:46:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:22:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,flush_2,exudate,10,,10.7,4.0053,0.9061,0.9004,0.033,0.0204
435,Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-165,Q49346,,PMS-165,PMS-165,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:17:00,2025/06/03 10:46:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:22:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,,soil,,,,4.0053,0.9061,0.9004,0.033,0.0204
436,Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-165,Q49346,,PMS-165,PMS-165,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:17:00,2025/06/03 10:46:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:22:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,6wks,,root,,,,4.0053,0.9061,0.9004,0.033,0.0204
437,Miscanthus sinensis  'PMS-165'-Accn:PMS-165-Q49346-Alt:,Miscanthus sinensis  'PMS-165',Miscanthus sinensis,Yangtze-Qinling Msi,PMS-165,Q49346,,PMS-165,PMS-165,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:17:00,2025/06/03 10:46:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:22:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,,15wks,flush_1,exudate,10,5,10,4.0046,0.9892,0.958,0.0635,0.0342
